,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
175,-120.01460379535396,-2973.4069822761803,-2978.443362352336,-44.594452593514355,-3003.9796683730683,-99.39948919967911,176873
176,-85.94964739302296,-114.46069533611454,-34.949331210690445,-344.9943553483468,-135.39710500806095,-49.31955947555442,177877
177,-39.2803632532653,-48.95571266071262,-3009.6854176992865,-2941.1524863341087,-134.16748245248715,-3025.638307913322,178910
178,-247.939540500001,-179.87506757251242,-146.96861722335805,-77.31272128968709,-3067.651724941167,-3070.4909255093894,179911
179,-33.69446652662643,-39.745094291006694,-2988.8085306926246,-234.63926492764867,-3004.344471682062,-258.75919640021397,180925
180,-241.9984527491375,-128.8260014965494,-2985.838803054784,-3030.892917171549,-3046.0916440139986,-80.59670612466664,181926
181,-3003.0495328861466,-3002.756167753494,-3003.00860284705,-3003.257820805337,-3004.736392409585,-3005.715488459192,182927
182,-3002.866395552117,-3001.8335767186186,-3003.8513341812536,-3002.896914971274,-2999.7870026763576,-3002.0439887543816,183928
183,-200.0464889569043,-310.7373025675961,-507.71477989879656,-36.46424080328293,-41.5679820805628,-67.07523471909779,184929
184,-82.13204331895037,-165.79418021039874,-284.13056009977305,-167.70925446424505,-117.02178583166464,-48.66133884676039,185930
185,-67.8174574745776,-536.5986521647344,-189.2320626673734,-201.51691228511464,-148.9632045020385,-357.88700936828076,186935
186,-3005.8285374210614,-3022.6741368661797,-3002.8259976911145,-3030.4329185489905,-3001.2300729321887,-3008.732764078278,187936
187,-2989.8551547998563,-260.35229123474954,-290.08241739359414,-3011.9764121479966,-2992.291759159184,-57.22466520787826,188937
188,-3025.582519039121,-3005.703351810689,-3018.501053954353,-790.7127779503437,-2891.324622816173,-2965.7366299172736,189938
189,-169.20055909012333,-425.29648736221145,-200.0172055854316,-2968.347124333502,-158.1850245673291,-94.14882360778572,190939
190,-68.27548827740232,-935.7463623459462,-3152.575534786487,-3005.7587001871516,-822.5435661462562,-3037.147457787241,191944
191,-3014.5533975704443,-3066.0296793086745,-3032.337737886784,-3036.8586072809208,-3015.9556958141497,-3040.062369935398,192945
192,-2934.0197031337225,-2957.603853879548,-2979.031811875565,-2962.1508982426817,-2935.1800584279176,-2947.0898588411465,193946
193,-3011.784287362605,-3026.7463756051648,-3026.128078640293,-3044.798619334851,-3082.6077406917325,-2994.641278013402,194947
194,-267.8391146635928,-251.81245718822342,-84.75495322353545,-3017.1332991650875,-131.35536774634255,-3035.265063624234,195948
195,-87.33460101454865,-78.04249435890314,-72.77785870354151,-82.7061146480386,-71.80642584167741,-108.03809645134555,196949
196,-3025.64378946802,-491.8837078921472,-208.9376417524839,-115.96908661831968,-79.64757653509527,-3004.411354143285,197972
197,-3005.064665900263,-3039.1480248964335,-2985.8187731258486,-3008.081417576197,-146.65024064068047,-218.3688946811217,198978
198,-46.62545665213387,-3016.614824632204,-60.41059676659909,-3020.273800878576,-3030.0000786562023,-2991.3321217906173,199979
199,-2999.0022913150647,-3012.2836444360537,-3031.3193565994643,-3009.616731951192,-3016.619244260879,-3027.117434298642,200980
200,-2970.609005317323,-2986.248991994535,-3004.215423024862,-3012.4064057722558,-3002.1645470111685,-3007.8354145905046,201981
201,-3019.8579782349734,-3029.09309889285,-35.180983530892064,-2986.4402320286686,-3014.9630464108373,-3016.700679903608,202982
202,-3024.8371619592403,-3016.7555633157085,-3021.6602397414104,-2982.345977899816,-3018.3826125927503,-2967.37649555555,203983
203,-3014.2733538174757,-3020.7056019288425,-3025.5141927131117,-3017.128707561543,-3017.2864190812984,-3012.246588646757,204984
204,-3012.1771240252806,-230.17296956511237,-3016.4823703318716,-3026.423434133557,-3025.633096101752,-2968.5619912424872,205985
205,-3096.739902928307,-3021.16141034202,-3132.483776887166,-3093.717039177649,-559.9745204278004,-393.2598034097955,206986
206,-3017.5319307639247,-3035.9161559643953,-1196.7189315751655,-3064.8697441041077,-3040.005837016277,-3003.326255875612,207987
207,-3056.33440156776,-920.5959475756458,-2470.8622887796755,-1756.5762253389325,-129.72774171663167,-3298.724992248011,208988
208,-2993.358340194336,-2946.937249881811,-2959.5697756503437,-1411.7154233338977,-3000.6640840569744,-2982.9849987903103,209989
209,-156.77135146200885,-96.97767819964818,-304.33757013215967,-140.96605473942466,-59.97977216217842,-2996.888713003092,210990
210,-3056.743914094018,-67.1736166405016,-3046.8281040109446,-399.3426699511899,-320.06955264879525,-1041.3278813376996,211991
211,-43.57794615284751,-129.11472720442322,-144.61708126768642,-3006.348902771092,-334.9400727960745,-71.95473155389989,212995
212,-596.1825793554153,-921.0339917352386,-155.50803288281386,-716.2057311333598,-522.3794581230288,-471.10384400540875,213997
213,-519.9593590394755,-3013.591066902279,-86.00503514050492,-699.9215695341738,-3024.6312975779674,-100.4496865949009,214998
214,-2929.6699710642756,-2987.880004454825,-3007.768432767756,-194.84351723707107,-2987.7661214169534,-3088.6420224736526,215999
215,-2977.1488665217744,-310.1217775829854,-38.90286964525985,-2998.9756959563815,-69.67467704809644,-1100.8505235837881,217000
216,-2986.4600825929815,-2950.13998387864,-103.9713397039593,-2934.5254304933605,-2973.7185584615777,-90.68218310724319,218007
217,-2917.4067763665353,-2961.95974900881,-2984.996764951225,-2953.509842603435,-2951.4092278126877,-288.97739342544656,219008
218,-65.71080561356405,-2991.0866871437634,-38.522495703899445,-28.874698020591897,-42.04024886166396,-2978.6936913182753,220009
219,-33.58516040311444,-299.34218186112025,-91.77264053581891,-46.19445372390845,-79.49243301595646,-262.6406858650131,221010
220,-260.6629207040888,-2945.042080829513,-461.7043379599949,-2983.7960013565466,-170.7657032928175,-2946.7989282592152,222011
221,-2997.739722645096,-2997.0276063194133,-2983.9787647035287,-2981.4556260890386,-2959.084870051971,-2984.8379407213547,223012
222,-2983.4966953777675,-2977.1469635175868,-2973.924132515888,-2977.4774033630883,-3008.3835895743196,-2982.425793853403,224013
223,-158.83438325186484,-124.36918092081959,-2986.502972861856,-400.66452725553654,-32.51965556987594,-108.91427192871765,225014
224,-108.43110717895966,-1441.8912646403173,-3035.5077184693664,-2928.3221234083153,-2945.231888373963,-2938.755741405675,226015
225,-2904.023119900646,-2889.9501854658706,-2859.5441052331207,-2903.8520975218717,-3003.9937236603287,-2896.6788215363613,227017
226,-2892.2830613671467,-2895.8376981616666,-3036.025154272524,-2894.0679436170244,-2856.2295091526908,-2938.510942973747,228018
227,-44.079647272579706,-3007.4418355018684,-82.14952778579841,-2954.1769575269586,-76.81789573517362,-3010.4227909928654,229019
228,-70.7472431395001,-122.50247160672787,-562.0256433164101,-250.84037607566188,-3033.4551047759464,-3012.90016205586,230020
