,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
0,38.56832794071706,39.200963658998226,39.61950871791121,39.54124209003692,38.59081237567302,38.7462089587385,0
1,9.91723245694045,16.71424388726385,9.731595832790124,9.86693588098106,15.667495362742596,15.762599844991508,2076
2,101.66593360688779,101.72655126196904,103.68532942632673,104.10436322812505,99.87986639246046,101.69427851192067,3143
3,14.7724159952016,13.122388252106738,14.74843337192165,13.465774901420916,15.540881116511407,13.341443059830858,4160
4,24.627533849215,46.33726748896657,54.15067059654911,20.389009569223344,41.2202129068967,41.84040230343078,5222
5,118.0096162716044,130.4597537082533,131.4226207912546,123.53188531200192,118.35304805375286,129.43877209796057,6253
6,38.39939788874328,37.94121766413864,38.43555551482563,36.63199658675012,36.748318924460655,30.07228957548368,7265
7,302.90393577855946,297.9733019420236,274.2599338640171,322.64488482157196,271.6353171036393,297.3871300179196,8295
8,14.220072318215506,14.217100889778912,14.895442282106817,14.302642072895038,15.106190796922572,14.153865052368698,9300
9,-1.3397181737295474,-1.718659498296661,-1.5638028456472797,-1.7785271372193798,-1.3346152103220756,-1.2506425264764984,10357
10,11.197950380623098,11.24381795733539,11.172477964336993,11.979049878520982,11.13386584406407,11.217472771236128,11417
11,12.170013536760516,12.43355082477934,12.275832166855645,12.278594791608647,12.144498366164996,11.95006753989502,12487
12,4.72665868940954,5.950242509412179,5.1203107629150155,5.417972465674943,5.550184530899012,4.8509440588225825,13533
13,19.84842339335441,13.563198832120355,12.562189041017778,25.714990071741692,18.710860580486038,13.94051069728304,14600
14,83.26579673161696,97.62677914027384,79.2353774043954,67.60380787545823,102.67951129975367,76.92755981143927,15643
15,141.523271409694,92.99894687786832,149.51466765342255,79.23720936877085,129.39314298959135,188.3043139218284,16662
16,2.6529723017290507,2.083600004313941,4.518369343033494,5.90599473950957,4.493970999200632,5.662343669652065,17676
17,11.312412537722809,8.630399024175752,10.016634616819871,19.395891806965693,20.374640389187082,8.697878913972685,18713
18,-1.2912486844550535,-0.9524417391194067,-1.0786733347205402,-1.3229285429822863,-0.9031026537687689,-1.137211243669642,19777
19,4.442556008645752,4.43361066585537,4.486171949594219,4.519700851730639,4.497683603091117,4.591852239319857,20832
20,2.705502237665,2.5671850903737825,3.5430791329035243,2.7260574806066518,3.4935000980795006,2.713301502789751,21957
21,5.9405701615249225,6.068221404541294,16.88716423808541,8.679021306850863,14.450630108870781,6.111740402386191,23099
22,4.671648677988348,4.740949914797076,4.6187825679629615,4.695789532106229,4.684408702360703,4.768866451368813,24194
23,2.1254887323863083,0.4415627626018024,2.0670942628902953,2.0694377974854996,0.35493589034641826,0.845374981975281,25336
24,3.7843702156622547,3.787064087797012,3.58344961039313,3.6179393161147155,3.9064630159834564,3.711878454324501,26437
25,65.48193564269262,100.31361778301542,65.29150647508997,95.0312514145919,93.53852405349126,63.63073528502448,27579
26,-1.3498219808972673,-1.944204144317765,-1.5613585470654003,-1.1743772780823218,-1.730780345057656,-1.509165519953041,28598
27,15.047645983531734,18.097871749724874,17.086755273050592,16.646396250112307,18.21616637467144,16.81303662424203,29654
28,11.180705497292566,10.751546877938265,11.141315855046855,11.193983904554864,10.530284681157717,11.168207317800237,30725
29,-0.13034526637215949,-0.15340991447753505,-0.24090345379948785,0.004919675191260131,-0.19856223679984664,-0.044670239150593316,31787
30,-1.8319106521784478,-1.1687914510786115,-1.280637592465367,-1.3748929236782936,-1.7940497351716878,-1.5716540181220453,32858
31,6.939193065447795,6.8494491292696935,6.8770137490573005,7.251970711112778,7.064770261441334,6.743393309128981,33913
32,56.53776725722552,47.120821683039395,55.55564004404784,62.509613610820224,51.39202264851214,52.40619326730199,35013
33,26.4059473542381,25.507919805948372,31.09088481481418,27.05847829598335,35.20417376742706,32.83031247214812,36038
34,106.79437211602375,51.3427608500646,66.62074231711752,86.6967995453127,141.33180655559806,57.28606897220712,37074
35,121.08932774488473,115.03526159354794,97.55407501775652,95.29414164886401,97.62222462380716,120.23204217797574,38092
36,5.079543209188785,5.002437726324516,5.0304525604601675,5.0255941443314205,4.9969592616656575,5.039073757110373,39105
37,2.6832365122163733,2.6533058401569134,2.703871349453848,2.6790103073693814,2.66618472757303,2.6539638602627376,40205
38,2.885061355501321,2.8560076578277216,2.8639909580318914,2.863134514680558,2.8619293856046326,2.871339346896642,41371
39,2.684442332997108,2.2534064232337174,2.381388547362952,3.2117703619046596,2.6712146784205455,2.493710518489844,42537
40,3.8137479859947443,3.9075285317921797,3.9136790701214923,5.0253647380877,3.8835347221844234,4.009491631675763,43703
41,8.377527124181217,3.3746857625151807,2.6740959940795404,3.120918979008896,3.3622341424949487,3.813978162294885,44847
42,3.5510369584735697,3.436913717096745,3.6560773068185712,3.5095564983826297,3.499496725425345,3.584307069695543,45946
43,122.68132808121177,21.06115113705556,26.919062801682948,18.90649152779481,131.5536281017045,21.79711828573628,47088
44,1.754044068076002,1.535260481989262,1.5573998905218471,1.6333131049408651,1.6840455624002493,1.7702551790671541,48109
45,1.7826441454447162,1.648563205211378,1.7777014151293962,1.7384755784421384,1.6186279601720348,1.6646282415625628,49275
46,17.541681591368686,13.21634890860294,10.703180684501868,10.754460092013396,15.921752413189186,11.084593567021981,50441
47,3.1000836424966742,3.0922136684963317,3.0816034159156174,3.053718848455366,3.103716967481138,3.0880764394046007,51502
48,3.1498832194269073,3.1037847521076114,3.1681715089209113,3.1298291445242676,3.151102040647719,3.13116290762105,52668
49,5.853586190116146,5.810836041428352,5.851844163191347,5.7590268876932225,5.712403997917913,5.85421653580819,53834
50,7.249947892266627,7.4266539678684715,7.529888679880845,7.417622417364797,7.23264931825612,7.409899918850385,54976
51,38.65207282141819,40.691089804319084,40.269461613390455,39.02588394185864,39.988910475218994,38.54987300102946,56101
52,76.07201860399671,61.48630268866432,31.978163165963302,27.69048993177041,77.73878058941622,30.63177823181097,57146
53,50.916891783956885,50.0237091988205,61.29676615474279,50.65145539879928,64.209194952229,50.50911209439228,58171
54,19.209707554250482,19.982157598989627,18.893711215267924,17.06686133382857,18.804106973508297,20.1394922441059,59199
55,12.664109631580628,46.323107968877515,42.15391860580221,72.02818381767995,42.747113766241824,34.27756974620292,60249
56,3.2310355868963843,2.932644439665876,3.2942104817234665,3.194717026042937,3.1529101642094495,3.0802864322283074,61271
57,105.72960565045906,105.4027776042021,98.04948599253923,144.51742547172393,120.18747932045147,109.58504964226408,62381
58,6.902358106584196,7.189922025564304,4.284138804024747,6.9281266797420455,5.05911574490102,5.395485379380376,63390
59,18.43455631091564,19.78465375697544,19.803261008203272,19.674175244846012,20.227675337201795,19.849756871053366,64477
60,5.856823281556284,6.6793202262021785,5.449703216314878,5.620007877340558,6.0433561494230466,6.7525266210911035,65531
61,6.131421497838978,5.995644451537359,5.352768430968071,5.8073087859340164,5.365087425744047,5.794576175212862,66658
62,5.962623145551071,5.748952207865216,5.832980524752403,5.770609719051862,5.899107051978879,5.917987378636427,67787
63,5.857389300907665,5.927807614861251,5.7649983401748965,5.807990620311603,5.78058879473792,5.850758179913223,68929
64,5.626604521430766,5.544051822889678,5.610719059751945,6.117085061783509,4.891703089392161,5.623579467294254,70071
65,25.013483103374313,24.75065701762212,24.98498206298958,23.832389166981734,24.28427042164444,23.81350246454477,71198
66,77.09309175072885,124.20895739640068,128.7073788478899,150.27547735933118,74.98385018141306,93.01660402333466,72229
67,5.962224741352139,5.851267131199082,5.839971308334435,5.793421289244592,5.812324953830039,5.943262443778979,73241
68,23.137788433038562,22.93119937582117,21.39224199084803,23.208112441574983,22.587721005290632,19.453638600085256,74382
69,41.113289602601725,38.86618135001965,18.770101194249154,19.195609943968883,22.987468852132544,22.604541544851667,75430
70,3.4234632711983304,3.863584621583349,3.952408435017523,3.043489884778688,3.0954339017953223,4.163038146254274,76468
71,2.8838500147483255,2.405884457727847,2.3343532262189823,2.374852761246778,2.400627888100667,2.9381564345091764,77557
72,3.127775827410922,3.1909530408999474,2.2883958696494067,2.2787753960365356,3.3439692199381637,2.4217634387359412,78664
73,10.234141865911443,10.177471455251913,10.533832966587644,10.148164205457372,5.483451237508645,10.154402154512306,79774
74,4.30467348745422,4.312761651395222,4.281841400008468,4.377692229820034,4.429827075441839,4.310283440911612,80851
75,7.1136121798807785,7.2023165967397755,9.254467532319724,9.0018268035302,9.361062199377008,8.978393329788052,81951
76,8.926799228642755,8.140727183190249,8.357176291540453,8.141984506557456,8.188549471913527,8.395561328333851,83037
77,1.4933462416962735,0.42037071996089215,0.15863693264339296,1.670403597856299,0.278715670858513,0.28204010443940875,84117
78,3.8171098951058124,4.053212988978806,4.127354070111428,3.379213524531121,3.3978309319563884,3.872973870282901,85228
79,2.3959016340124863,2.4594534121792337,2.4522208495050615,2.388706035308272,2.395392910930958,2.466478066921042,86339
80,2.444372430315984,2.4594716086154995,2.5089040945598295,2.3942912937227154,2.4243577509874337,2.4299152398640445,87505
81,2.5001877219351876,2.3821453641351056,2.068426516284264,2.517756354541634,2.529667132832687,2.426922016941766,88671
82,1.7148970323494148,1.8623943587099,3.222810622032709,1.8811787856439164,1.6798173049630645,1.7107469484361029,89813
83,0.2665618236343532,0.11933922752189585,0.0753327244626909,0.31262136923074446,0.170800296281705,1.5674235944445405,90922
84,5.317125784415175,5.306679488027912,5.310315214576733,5.321354810889746,5.219528022923956,5.3656523175783315,92033
85,3.0901775376013454,3.1827261267041784,3.010013198953098,3.1205641844493353,3.1835582613725375,2.997392235208212,93133
86,2.414137945747884,2.4822375767834703,2.367370311752249,2.3658490374406784,2.508936624576515,2.46156268959777,94258
87,1.80301196706679,1.693374729711398,1.6751998065343865,1.7374840996657754,1.5763179245011756,1.7870193503454428,95424
88,1.5380323404414535,1.645182892713478,1.6540114005011115,1.5852859619608193,1.7444125944951616,1.61922637136903,96590
89,2.8735189195222697,2.8801038373274284,2.916027588842884,2.880321625566533,2.9079400249148075,2.8718705359917207,97756
90,2.2887626787537685,4.374898604002473,2.34062467452321,4.433470589683873,4.369486661734276,4.4463410449994445,98922
91,5.324290867481244,5.312820194839743,5.234850859699302,5.335135746604861,5.265327001335753,5.296217462389484,100027
92,5.312028955330091,5.346037465300464,5.2481579297392456,5.365122927594258,5.394298533406505,5.312777188304283,101127
93,3.0710032319317335,3.0991017676835404,3.103467638208005,3.0957342776193064,3.0858754743125383,3.098905687657887,102227
94,3.063885616432388,3.1056476672726783,3.0840839748620485,3.09900383691943,3.089785368847243,3.0711529911405955,103393
95,3.076774802057096,3.0741833118888016,3.0844112995799025,3.103304492766172,3.0764606005415476,3.0834789810928034,104559
96,3.087564036121185,3.0724087608192368,3.0510179592585356,3.0640062514761,3.0800233593194912,3.069770133608095,105725
97,3.100973581592795,3.094548701366413,3.0975134764459344,3.0837208016626065,3.091684206841995,3.09244345520374,106891
98,3.0578966789528,3.092986757722393,3.09260809446522,3.0838608456444936,3.077674520363871,3.1112834173833814,108057
99,3.1067170697764004,3.091777608070598,3.1103719131750713,3.076775676436303,3.1043657870105834,3.1192982025414064,109223
100,3.0693676856991163,3.0959780060485693,3.1022405255362884,3.076112876748181,3.114213458344635,3.0925978331662347,110389
