,reward_0,reward_1,reward_2,reward_3,reward_4,reward_5,timestep
0,2.951648611403004,3.7838795032073316,3.588937403974389,2.940979933328623,3.7623498819515424,4.055145806534057,0
1,-5.740957293209847,-3.7795254577524346,-7.162217465797895,-8.336096662664866,-5.328440140008424,-7.68161492085338,2091
2,8.027805305428735,21.018348282561124,-13.813092410585998,32.88010529326418,18.22120616759388,26.249259973406662,3166
3,-10.999252953262292,-11.567374753311025,-11.329886993196636,-11.049037081143652,-10.57795207415418,-9.170615283262642,4181
4,-2.1987980399234806,-2.4142224463069675,-2.16052994061064,-1.9747231436471713,-2.0751230726238714,-2.060937356092372,5226
5,-6.145012653326706,-5.448757739667439,-5.679827211298069,-5.993144303816408,-6.137457428632387,-5.944878107126983,6351
6,-8.316907208194946,-8.763311924532788,-8.42389927570097,-8.291286795310182,-8.281519362599628,-8.337530584188617,7451
7,0.29719709611519884,0.47567362397200674,0.4261108284637849,0.3134359967372192,0.31382240627331537,0.5684704883917235,8562
8,-6.046979267151653,-6.551180281176072,-6.682770027854004,-6.0833033658408135,-6.532417072964347,-6.092106015299519,9653
9,-12.035724045244931,-11.384562175840333,-13.706173642627416,-8.806410190295136,-9.399163571030957,-14.616245547178828,10741
10,-11.513060425915981,-9.508826251279306,-10.895259057133536,-11.233946062464241,-10.503596358330105,-8.64820266013022,11808
11,-2.475557147507067,-2.2893696263418093,-2.277144328928621,-2.4404169802827878,-0.208549575116312,-2.5226547788208538,12891
12,-15.34998341471948,-16.739309984328095,-16.27619467741816,-16.7532343277132,-16.51873997561896,-15.42738145567639,14003
13,-2.321559499862839,-2.2605662687940535,-2.2975115528826504,-2.2137943490106475,-2.240359294039325,-2.328614249444872,15093
14,-5.296779460970887,-5.250911231193658,-5.026365983921302,-5.281194879866815,-5.485035689908948,-5.27358185488321,16235
15,-10.631017059958067,-10.06306002706705,-10.092216404984006,-10.478877902474792,-10.455933836247587,-10.580223944497412,17322
16,-23.568868507073685,-21.487996646797953,-21.20203407008807,-21.808071485413024,-20.865936376979544,-21.264325148321298,18406
